0,20,48.4114,0.212422
0,20,45.2204,0.228299
0,20,53.5166,0.235396
1000,20,49.8034,0.252488
1000,20,49.4789,0.23337
1000,20,48.6167,0.214775
1000,20,49.3531,0.205157
1000,20,48.9905,0.239753
1000,20,49.3658,0.22867
1000,20,48.6803,0.212987
1000,20,49.3604,0.262539
1000,20,48.3874,0.237685
1000,20,48.6354,0.262657
10000,20,53.7081,0.219024
10000,20,54.4441,0.231503
10000,20,56.507,0.242141
10000,20,53.6572,0.258886
10000,20,56.1782,0.256609
10000,20,56.3335,0.22652
10000,20,56.3144,0.226414
10000,20,57.2993,0.229618
10000,20,54.0943,0.237242
10000,20,55.4068,0.236261
0,28,46.1184,0.213961
0,28,44.3321,0.266073
0,28,45.809,0.258926
0,28,46.4975,0.264624
0,28,46.2178,0.267918
0,28,45.3952,0.225817
0,28,48.3512,0.22522
0,28,44.6431,0.201839
0,28,45.5821,0.231681
0,28,46.8878,0.241183
1000,28,47.2074,0.236995
1000,28,47.2633,0.222757
1000,28,45.3075,0.229823
1000,28,45.7058,0.253672
1000,28,46.58,0.246588
1000,28,46.8791,0.270716
1000,28,46.1545,0.229181
1000,28,47.2185,0.273827
1000,28,45.3872,0.22403
1000,28,45.1888,0.222512
10000,28,51.8533,0.234385
10000,28,49.9734,0.257584
10000,28,50.9229,0.268301
10000,28,50.2746,0.235723
10000,28,53.7769,0.27322
10000,28,55.1378,0.233428
10000,28,51.5123,0.206234
10000,28,54.2971,0.277116
10000,28,50.8998,0.281672
10000,28,54.6386,0.250524
0,36,50.1842,0.228899
0,36,50.0632,0.237735
0,36,50.3812,0.201103
0,36,47.5153,0.227154
0,36,51.7453,0.234736
0,36,49.2745,0.201481
0,36,49.1658,0.209697
0,36,52.4504,0.241004
0,36,48.8341,0.227944
0,36,46.2161,0.272344
1000,36,50.7186,0.229923
1000,36,48.106,0.268669
1000,36,49.0602,0.200339
1000,36,50.6631,0.22459
1000,36,50.1212,0.253286
1000,36,47.2273,0.204639
1000,36,48.9068,0.207869
1000,36,50.5156,0.232321
1000,36,46.9878,0.230487
1000,36,50.3411,0.249775
10000,36,49.33,0.274902
10000,36,52.4247,0.253878
10000,36,49.7255,0.273747
10000,36,51.6534,0.235348
10000,36,49.8753,0.230827
10000,36,48.2792,0.208777
10000,36,47.3076,0.235666
10000,36,50.7238,0.210846
10000,36,51.5936,0.238049
10000,36,54.3857,0.239764
0,44,56.2094,0.200199
0,44,52.4616,0.276521
0,44,53.9001,0.263291
0,44,54.3429,0.255505
0,44,64.6184,0.236261
0,44,52.5342,0.22882
0,44,49.2419,0.201616
0,44,51.7876,0.277287
0,44,53.3894,0.230598
0,44,58.1172,0.237788
1000,44,56.3805,0.275667
1000,44,50.2155,0.231314
1000,44,55.5282,0.232463
1000,44,55.1095,0.27464
1000,44,56.4418,0.228033
1000,44,52.0152,0.204553
1000,44,53.2012,0.232668
1000,44,53.3211,0.274207
1000,44,53.9345,0.216157
1000,44,53.9265,0.232367
10000,44,53.9913,0.247054
10000,44,53.9281,0.215247
10000,44,52.8936,0.245029
10000,44,53.4651,0.212673
10000,44,53.4276,0.238011
10000,44,57.192,0.239286
10000,44,49.0292,0.212826
10000,44,52.3748,0.237391
10000,44,48.1012,0.208837
10000,44,60.2411,0.216072
0,52,51.9029,0.26795
0,52,59.7249,0.207441
0,52,55.7393,0.213862
0,52,57.501,0.209978
0,52,60.5392,0.263823
0,52,62.1528,0.271665
0,52,58.3976,0.231048
0,52,53.1961,0.27401
0,52,57.2537,0.251764
0,52,59.7864,0.206834
1000,52,61.6126,0.207088
1000,52,62.1183,0.263292
1000,52,59.0131,0.239726
1000,52,60.8967,0.24491
1000,52,58.7325,0.233061
1000,52,63.9968,0.205322
1000,52,61.2819,0.227007
1000,52,64.4753,0.281251
1000,52,56.9354,0.279561
1000,52,62.2956,0.231688
10000,52,53.2407,0.236919
10000,52,64.6305,0.272634
10000,52,66.5376,0.260892
10000,52,57.0078,0.279054
10000,52,66.6349,0.261102
10000,52,68.4756,0.277898
10000,52,60.706,0.275351
10000,52,67.2015,0.261434
10000,52,53.2153,0.229874
10000,52,65.5377,0.238924
0,60,66.6287,0.278371
0,60,67.0011,0.209295
0,60,61.1964,0.256982
0,60,59.3808,0.234573
0,60,70.1225,0.211973
0,60,60.7855,0.211206
0,60,63.9316,0.238623
0,60,71.7961,0.271665
0,60,62.355,0.241182
0,60,61.7547,0.236872
1000,60,58.9865,0.214572
1000,60,58.9815,0.267392
1000,60,60.3285,0.260379
1000,60,61.1583,0.209779
1000,60,54.9523,0.236171
1000,60,63.267,0.241828
1000,60,65.6753,0.211414
1000,60,59.3682,0.277561
1000,60,64.2228,0.260372
1000,60,64.2721,0.234112
10000,60,57.5478,0.235365
10000,60,66.5224,0.237158
10000,60,54.1972,0.265454
10000,60,68.4253,0.253088
10000,60,73.4275,0.229717
10000,60,65.701,0.208096
10000,60,59.1157,0.213524
10000,60,59.9215,0.212184
10000,60,58.2159,0.239282
10000,60,64.0883,0.217776
