filelist,lw,rw,ondemand,extraworkXline,topk,result
/opt/SPMcode/A2/filelist.txt,4,24,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,24,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,24,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,24,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,24,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,24,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,24,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,32,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,40,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,48,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
